season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,is_weekend,temp_bin,humidity_bin,count
4,0,1,1,26.24,31.06,41,19.0012,2011,10,5,14,2,0,2,1,190
4,0,0,1,11.48,15.91,87,0.0,2012,11,10,5,5,1,1,2,10
4,0,1,1,22.14,25.76,56,15.0013,2012,10,10,12,2,0,2,1,390
3,0,1,1,29.52,34.09,62,8.9981,2011,7,5,8,1,0,2,1,432
4,0,0,1,13.94,17.425,61,6.0032,2012,12,15,11,5,1,1,1,393
3,0,1,3,24.6,27.275,88,19.9995,2012,9,18,16,1,0,2,2,141
1,0,1,3,9.02,12.12,93,7.0015,2011,2,2,0,2,0,0,2,2
1,0,1,2,9.84,12.12,81,8.9981,2011,2,1,19,1,0,0,2,108
4,0,1,2,20.5,24.24,72,19.0012,2011,11,15,18,1,0,2,2,441
4,0,1,2,20.5,24.24,63,19.0012,2011,11,14,10,0,0,2,1,111
3,0,0,1,31.98,37.12,62,7.0015,2012,7,1,8,6,1,3,1,142
4,0,1,2,20.5,24.24,51,6.0032,2012,10,17,11,2,0,2,1,234
1,0,1,1,9.84,12.12,38,8.9981,2011,1,5,18,2,0,0,0,169
1,0,1,1,12.3,13.635,56,22.0028,2012,2,3,1,4,0,1,1,22
2,0,0,1,18.86,22.725,41,27.9993,2011,4,17,11,6,1,1,1,304
4,0,1,2,18.04,21.97,47,23.9994,2012,12,5,10,2,0,1,1,141
2,0,1,2,22.14,25.76,68,15.0013,2011,4,12,7,1,0,2,1,189
3,0,0,1,24.6,29.545,69,7.0015,2011,7,16,1,5,1,2,1,75
1,1,0,1,10.66,12.12,35,19.0012,2012,1,2,10,0,0,1,0,109
2,0,0,1,18.86,22.725,31,8.9981,2011,4,3,14,6,1,1,0,349
1,0,1,3,12.3,15.15,61,8.9981,2012,2,10,18,4,0,1,1,359
4,0,0,1,9.84,12.12,70,11.0014,2012,11,17,5,5,1,0,1,11
4,0,1,1,19.68,23.485,77,0.0,2011,10,7,9,4,0,1,2,241
1,0,1,1,12.3,14.395,28,12.998,2011,1,5,14,2,0,1,0,62
2,0,1,2,14.76,16.665,71,19.0012,2011,4,8,10,4,0,1,2,73
1,1,0,1,10.66,11.365,41,26.0027,2012,1,2,6,0,0,1,1,14
3,0,1,1,25.42,29.545,78,6.0032,2011,9,14,0,2,0,2,2,33
1,0,1,1,6.56,8.335,47,11.0014,2011,1,10,19,0,0,0,1,95
3,0,1,1,27.88,31.82,39,15.0013,2011,8,12,8,4,0,2,0,426
1,0,1,3,19.68,23.485,82,6.0032,2012,3,16,18,4,0,1,2,408
1,0,1,1,8.2,9.09,59,22.0028,2011,3,1,7,1,0,0,1,107
3,0,1,1,33.62,37.12,43,7.0015,2011,7,12,21,1,0,3,1,258
4,0,1,1,11.48,14.395,52,7.0015,2011,12,12,12,0,0,1,1,145
3,0,1,1,34.44,38.635,47,6.0032,2012,7,19,15,3,0,3,1,292
2,0,1,1,14.76,17.425,76,12.998,2011,4,7,8,3,0,1,2,314
4,0,1,2,16.4,20.455,82,7.0015,2011,10,3,23,0,0,1,2,54
3,0,1,1,25.42,28.03,88,7.0015,2012,9,7,1,4,0,2,2,29
1,0,0,1,4.1,4.545,49,19.0012,2011,1,9,8,6,1,0,1,10
3,0,1,3,22.14,25.76,83,26.0027,2011,9,6,12,1,0,2,2,67
3,0,0,1,31.98,37.88,66,7.0015,2012,7,7,7,5,1,3,1,71
3,0,1,3,24.6,25.76,94,12.998,2012,9,18,1,1,0,2,2,5
2,0,0,1,31.98,36.365,55,7.0015,2011,6,12,11,6,1,3,1,367
1,0,1,1,20.5,24.24,59,0.0,2012,3,15,2,3,0,2,1,19
3,0,1,1,26.24,30.305,73,6.0032,2011,9,12,21,0,0,2,2,195
3,0,1,1,32.8,35.605,41,16.9979,2012,7,11,15,2,0,3,1,276
2,0,1,2,24.6,28.79,78,12.998,2012,6,19,5,1,0,2,2,37
2,0,0,2,25.42,30.305,61,0.0,2012,5,6,16,6,1,2,1,544
2,0,1,2,24.6,31.06,53,22.0028,2012,5,7,13,0,0,2,1,272
3,0,1,2,28.7,33.335,84,11.0014,2012,8,8,6,2,0,2,2,173
3,0,1,1,28.7,33.335,74,19.0012,2011,8,4,19,3,0,2,2,366
1,0,1,1,17.22,21.21,58,19.0012,2011,3,18,0,4,0,1,1,29
4,0,1,1,20.5,24.24,63,15.0013,2012,12,4,18,1,0,2,1,731
2,0,0,1,27.06,31.06,54,19.9995,2012,6,17,16,6,1,2,1,580
1,0,1,1,4.92,7.575,74,8.9981,2011,1,4,7,1,0,0,2,94
1,0,1,1,9.84,14.395,65,0.0,2011,2,7,0,0,0,0,1,15
1,0,1,1,13.12,16.665,76,7.0015,2011,3,17,5,3,0,1,2,13
3,0,0,1,28.7,31.82,37,16.9979,2012,9,9,17,6,1,2,0,671
4,0,1,1,22.96,26.515,60,26.0027,2011,10,4,17,1,0,2,1,585
4,0,1,1,18.04,21.97,88,15.0013,2012,10,18,4,3,0,1,2,5
3,0,1,2,28.7,33.335,79,0.0,2011,8,3,17,2,0,2,2,425
3,0,1,1,32.8,34.85,26,0.0,2011,7,1,11,4,0,3,0,214
4,0,1,1,15.58,19.695,43,23.9994,2012,12,5,19,2,0,1,1,414
4,1,0,1,18.04,21.97,94,0.0,2011,10,10,6,0,0,1,2,44
3,0,0,3,26.24,30.305,73,0.0,2012,8,19,12,6,1,2,2,298
1,0,1,1,10.66,12.88,60,15.0013,2012,2,3,4,4,0,1,1,2
1,0,0,1,8.2,9.85,47,15.0013,2012,1,14,19,5,1,0,1,102
3,0,1,3,24.6,27.275,88,16.9979,2012,9,18,15,1,0,2,2,36
4,0,0,2,14.76,18.18,93,6.0032,2012,12,8,0,5,1,1,2,103
1,0,1,1,21.32,25.0,23,19.9995,2011,3,2,14,2,0,2,0,96
3,0,1,3,26.24,28.79,89,7.0015,2012,8,10,7,4,0,2,2,133
1,0,0,1,4.92,6.82,50,12.998,2011,1,9,23,6,1,0,1,6
4,0,0,2,16.4,20.455,87,19.0012,2012,12,8,14,5,1,1,2,542
3,0,0,3,27.88,31.82,79,23.9994,2011,8,13,15,5,1,2,2,358
2,0,1,1,24.6,31.06,40,0.0,2012,5,18,21,4,0,2,0,258
2,0,1,2,25.42,29.545,73,8.9981,2012,5,4,10,4,0,2,2,199
3,0,0,1,31.16,34.09,43,19.0012,2011,7,16,12,5,1,3,1,463
2,0,1,3,31.16,34.09,40,12.998,2011,6,17,17,4,0,3,0,552
3,0,0,1,26.24,30.305,69,11.0014,2011,9,3,8,5,1,2,1,89
4,0,1,2,14.76,18.18,93,7.0015,2012,12,7,21,4,0,1,2,171
2,0,1,1,34.44,37.88,44,7.0015,2011,6,10,13,4,0,3,1,189
3,0,1,2,29.52,32.575,45,11.0014,2012,9,14,14,4,0,2,1,371
4,0,0,1,16.4,20.455,66,0.0,2012,11,10,21,5,1,1,1,220
2,0,1,1,24.6,31.06,46,16.9979,2012,4,17,6,1,0,2,1,144
1,0,1,3,14.76,18.18,73,7.0015,2012,2,1,8,2,0,1,2,520
2,0,1,2,27.06,30.305,78,19.0012,2012,6,1,10,4,0,2,2,204
4,0,1,2,25.42,31.06,50,19.9995,2012,10,18,14,3,0,2,1,285
3,0,0,1,31.98,34.09,35,7.0015,2012,8,12,18,6,1,3,0,491
3,0,1,1,27.88,31.82,65,11.0014,2011,7,11,3,0,0,2,1,10
3,1,0,2,30.34,34.09,62,7.0015,2011,7,4,21,0,0,3,1,457
3,0,0,1,22.96,26.515,52,0.0,2012,9,15,22,5,1,2,1,279
4,0,1,1,13.94,18.18,87,0.0,2011,11,1,23,1,0,1,2,72
4,0,1,1,18.86,22.725,82,0.0,2011,10,7,8,4,0,1,2,417
2,0,1,1,25.42,30.305,61,15.0013,2012,6,14,9,3,0,2,1,357
1,0,0,1,9.02,9.85,35,23.9994,2011,1,9,15,6,1,0,0,82
2,0,1,2,25.42,30.305,69,11.0014,2012,6,14,23,3,0,2,1,172
3,0,0,1,33.62,38.635,52,16.9979,2011,8,6,14,5,1,3,1,380
3,0,0,1,28.7,33.335,74,16.9979,2011,7,3,9,6,1,2,2,181
4,0,1,1,10.66,13.635,65,8.9981,2011,12,8,22,3,0,1,1,92
2,0,1,1,22.14,25.76,64,19.0012,2011,6,15,1,2,0,2,1,14
4,0,0,2,24.6,31.06,56,27.9993,2012,10,6,14,5,1,2,1,576
2,0,0,1,20.5,24.24,72,6.0032,2012,6,3,4,6,1,2,2,13
1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,23,0,0,0,1,18
2,0,0,1,20.5,24.24,22,12.998,2012,4,7,13,5,1,2,0,643
4,0,1,1,18.04,21.97,54,16.9979,2012,11,19,13,0,0,1,1,251
4,0,0,1,9.02,11.365,41,8.9981,2011,12,10,22,5,1,0,1,95
2,0,1,2,29.52,33.335,54,16.9979,2011,6,16,13,3,0,2,1,151
4,0,1,2,16.4,20.455,76,11.0014,2011,10,3,17,0,0,1,2,495
1,0,1,1,25.42,31.06,50,11.0014,2011,3,18,22,4,0,2,1,118
4,0,1,2,24.6,28.79,78,15.0013,2011,10,11,18,1,0,2,2,539
1,0,1,2,7.38,12.12,86,0.0,2011,2,1,11,1,0,0,2,51
2,0,0,1,22.14,25.76,68,7.0015,2012,6,16,5,5,1,2,1,23
2,0,1,1,25.42,31.06,38,0.0,2012,6,6,12,2,0,2,0,315
2,0,0,1,26.24,31.06,47,12.998,2012,6,16,10,5,1,2,1,435
2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,7,6,1,2,2,42
3,0,1,1,28.7,33.335,74,11.0014,2012,9,7,21,4,0,2,2,301
2,0,1,1,25.42,30.305,25,22.0028,2012,5,11,16,4,0,2,0,525
4,0,1,1,22.96,26.515,94,11.0014,2011,10,14,2,4,0,2,2,6
4,0,1,1,8.2,12.88,80,0.0,2011,12,13,6,1,0,0,2,92
1,0,1,2,14.76,16.665,57,19.0012,2011,3,15,13,1,0,1,1,97
1,0,1,1,9.02,9.85,44,22.0028,2011,1,12,16,2,0,0,1,68
4,0,1,3,25.42,28.79,83,16.9979,2011,10,13,17,3,0,2,2,479
1,0,1,3,5.74,10.605,93,0.0,2011,2,1,6,1,0,0,2,22
1,0,1,1,17.22,21.21,47,31.0009,2012,3,1,21,3,0,1,1,197
4,0,1,1,13.94,17.425,53,7.0015,2012,11,2,9,4,0,1,1,382
3,0,1,1,30.34,33.335,48,12.998,2012,8,16,21,3,0,3,1,356
3,0,1,1,26.24,29.545,78,8.9981,2011,9,13,22,1,0,2,2,144
1,0,1,1,17.22,21.21,30,23.9994,2011,2,16,13,2,0,1,0,93
2,0,1,1,13.94,15.91,46,19.0012,2011,4,5,20,1,0,1,1,91
1,0,1,1,8.2,10.605,59,8.9981,2011,2,11,21,4,0,0,1,47
1,0,1,1,13.94,15.15,71,19.9995,2011,3,17,2,3,0,1,2,8
2,0,0,1,28.7,33.335,79,7.0015,2011,6,11,2,5,1,2,2,60
4,0,1,2,29.52,33.335,58,22.0028,2012,10,4,13,3,0,2,1,294
4,0,0,2,14.76,17.425,93,8.9981,2012,12,8,2,5,1,1,2,70
1,0,1,1,10.66,10.605,52,30.0026,2012,1,19,20,3,0,1,1,191
3,0,0,3,27.06,29.545,89,19.0012,2011,8,14,9,6,1,2,2,103
4,0,1,1,13.94,16.665,57,11.0014,2012,11,2,0,4,0,1,1,50
2,0,0,1,26.24,31.06,36,11.0014,2012,5,12,12,5,1,2,0,559
4,0,0,1,15.58,19.695,76,0.0,2011,12,4,19,6,1,1,2,173
3,0,1,1,32.8,37.88,55,6.0032,2011,7,18,11,0,0,3,1,141
3,0,0,1,33.62,37.12,41,15.0013,2011,7,9,13,5,1,3,1,416
3,0,0,1,18.86,22.725,77,15.0013,2011,9,18,1,6,1,1,2,79
1,0,0,2,12.3,15.91,42,7.0015,2011,1,15,22,5,1,1,1,26
4,0,1,1,9.84,10.605,65,19.0012,2011,12,1,6,3,0,0,1,97
2,0,1,1,17.22,21.21,28,12.998,2012,4,9,7,0,0,1,0,331
1,0,1,1,22.96,26.515,37,27.9993,2012,3,7,16,2,0,2,0,288
2,0,0,2,24.6,30.305,64,11.0014,2012,5,6,19,6,1,2,1,383
2,0,0,1,25.42,29.545,73,19.9995,2011,5,15,12,6,1,2,2,367
3,0,1,2,28.7,32.575,54,0.0,2012,7,13,7,4,0,2,1,380
3,0,1,1,27.06,30.305,78,15.0013,2012,9,6,20,3,0,2,2,406
3,0,1,1,28.7,33.335,74,8.9981,2011,7,18,0,0,0,2,2,51
3,1,0,1,27.06,29.545,89,0.0,2012,9,3,5,0,0,2,2,4
2,0,1,1,25.42,31.06,53,16.9979,2012,6,15,23,4,0,2,1,222
2,0,1,1,17.22,21.21,38,6.0032,2012,4,3,9,1,0,1,0,408
2,0,1,1,27.06,31.06,39,31.0009,2012,6,4,16,0,0,2,0,448
2,0,1,1,13.12,14.395,61,23.9994,2011,4,1,11,4,0,1,1,89
3,0,0,1,30.34,34.09,60,15.0013,2011,7,17,10,6,1,3,1,304
3,0,0,1,31.16,35.605,58,16.9979,2011,7,17,20,6,1,3,1,262
1,0,1,1,10.66,15.15,81,0.0,2012,1,11,0,2,0,1,2,28
3,0,1,1,31.16,33.335,33,11.0014,2011,7,1,10,4,0,3,0,170
4,0,1,2,19.68,23.485,69,12.998,2012,10,9,12,1,0,1,1,260
2,0,1,1,26.24,30.305,23,16.9979,2012,5,11,19,4,0,2,0,503
4,0,1,1,8.2,11.365,69,6.0032,2011,12,12,0,0,0,0,1,20
3,0,0,1,29.52,33.335,58,15.0013,2011,7,17,9,6,1,2,1,184
3,0,1,1,26.24,31.06,50,23.9994,2011,7,14,8,3,0,2,1,486
3,0,1,1,30.34,33.335,51,7.0015,2012,7,2,7,0,0,3,1,398
2,0,0,2,22.14,25.76,56,7.0015,2012,4,15,2,6,1,2,1,74
2,0,0,1,32.8,34.85,29,16.9979,2012,6,9,12,5,1,3,0,531
4,0,1,2,16.4,20.455,87,23.9994,2011,11,4,8,4,0,1,2,395
4,1,0,1,13.12,14.395,57,19.0012,2011,11,11,2,4,0,1,1,11
3,0,0,1,33.62,35.605,30,7.0015,2011,7,2,13,5,1,3,0,404
3,0,1,1,31.16,12.12,52,19.0012,2012,8,17,11,4,0,3,1,303
2,0,1,1,13.94,15.15,53,23.9994,2011,4,1,12,4,0,1,1,95
4,0,0,1,20.5,24.24,48,8.9981,2011,10,15,20,5,1,2,1,179
2,0,1,2,28.7,31.82,30,30.0026,2011,4,4,21,0,0,2,0,95
4,0,1,3,18.86,22.725,94,0.0,2011,11,16,7,2,0,1,2,137
3,0,1,1,31.16,36.365,70,15.0013,2012,9,4,19,1,0,3,1,552
2,0,1,3,13.94,16.665,76,11.0014,2011,4,8,2,4,0,1,2,13
3,0,1,1,32.8,37.12,49,15.0013,2011,8,17,17,2,0,3,1,552
4,0,1,1,23.78,27.275,56,6.0032,2012,12,3,13,0,0,2,1,321
1,0,0,2,9.84,11.365,56,12.998,2012,2,19,8,6,1,0,1,56
1,0,1,1,10.66,12.12,30,16.9979,2011,1,3,15,0,0,1,0,72
4,0,0,2,11.48,12.88,45,19.0012,2011,12,17,12,5,1,1,1,244
3,0,1,2,26.24,30.305,69,16.9979,2012,9,17,16,0,0,2,1,453
3,0,0,1,18.04,21.97,77,15.0013,2011,9,18,5,6,1,1,2,6
2,0,1,1,18.86,22.725,67,19.0012,2011,5,6,9,4,0,1,1,188
4,0,1,2,16.4,20.455,87,7.0015,2011,10,4,1,1,0,1,2,9
3,0,1,1,23.78,27.275,56,8.9981,2012,9,11,20,1,0,2,1,461
3,0,1,1,31.16,34.09,45,7.0015,2012,7,12,11,3,0,3,1,215
3,0,1,1,35.26,42.425,56,27.9993,2011,7,11,15,0,0,3,1,146
2,0,1,2,18.04,21.97,77,15.0013,2011,5,2,2,0,0,1,2,35
3,0,0,2,30.34,35.605,74,22.0028,2011,8,13,13,5,1,3,2,153
3,1,0,2,30.34,35.605,74,15.0013,2012,9,3,10,0,0,3,2,359
2,0,0,1,12.3,15.91,70,7.0015,2011,4,2,8,5,1,1,1,55
1,0,0,1,18.86,22.725,38,19.9995,2012,2,18,18,5,1,1,0,246
2,0,0,2,16.4,20.455,71,7.0015,2012,4,1,10,6,1,1,2,360
1,0,0,2,14.76,17.425,93,11.0014,2012,3,3,3,5,1,1,2,21
1,0,1,1,13.94,16.665,19,11.0014,2011,2,15,15,1,0,1,0,85
2,0,1,3,26.24,30.305,73,15.0013,2012,5,8,16,1,0,2,2,389
4,0,0,1,9.84,12.12,60,8.9981,2011,11,12,1,5,1,0,1,54
3,0,0,1,35.26,40.15,47,16.9979,2012,8,4,11,5,1,3,1,470
2,0,0,2,14.76,17.425,87,11.0014,2011,4,16,3,5,1,1,2,14
1,0,1,1,18.86,22.725,36,15.0013,2012,1,6,17,4,0,1,0,476
1,0,0,1,10.66,11.365,60,22.0028,2011,2,6,2,6,1,1,1,20
2,0,0,1,27.06,31.06,36,0.0,2012,5,19,12,5,1,2,0,642
1,0,1,1,18.04,21.97,72,19.0012,2012,3,8,4,3,0,1,2,2
3,0,0,1,32.8,40.15,66,8.9981,2011,8,7,10,6,1,3,1,266
1,0,1,2,15.58,19.695,76,19.9995,2012,1,13,1,4,0,1,2,12
3,0,1,1,31.16,34.85,55,26.0027,2011,8,8,9,0,0,3,1,183
1,0,0,2,18.04,21.97,88,6.0032,2012,3,17,9,5,1,1,2,321
4,0,0,1,25.42,30.305,69,19.0012,2012,10,6,10,5,1,2,1,539
1,0,0,1,4.1,3.79,42,26.0027,2011,1,9,0,6,1,0,1,25
1,0,1,3,9.02,11.365,93,8.9981,2011,2,2,2,2,0,0,2,4
3,0,0,1,21.32,25.0,63,0.0,2012,9,16,2,6,1,2,1,89
3,0,1,3,25.42,27.275,91,11.0014,2012,8,10,8,4,0,2,2,119
1,0,0,2,6.56,9.85,59,6.0032,2011,1,15,1,5,1,0,1,20
3,0,0,1,23.78,27.275,94,11.0014,2011,9,10,6,5,1,2,2,6
2,0,1,1,18.86,22.725,67,19.0012,2011,4,13,16,2,0,1,1,142
3,0,1,1,24.6,30.305,64,8.9981,2011,7,1,5,4,0,2,1,30
1,0,1,2,13.94,14.395,42,35.0008,2012,3,9,9,4,0,1,1,284
3,0,1,1,30.34,33.335,51,15.0013,2011,9,13,17,1,0,3,1,579
4,0,1,1,14.76,17.425,62,8.9981,2011,12,9,16,4,0,1,1,250
1,0,1,1,16.4,20.455,54,19.0012,2011,1,19,15,2,0,1,1,82
3,0,1,3,29.52,34.85,79,6.0032,2012,8,6,3,0,0,2,2,5
3,0,1,1,33.62,40.15,59,0.0,2011,7,19,11,1,0,3,1,127
1,0,1,1,18.86,22.725,23,32.9975,2011,3,2,18,2,0,1,0,201
1,0,1,3,9.02,11.365,93,12.998,2011,2,2,1,2,0,0,2,3
3,0,1,1,31.98,34.85,40,12.998,2012,8,13,12,0,0,3,0,276
3,0,1,1,32.8,37.88,55,12.998,2012,7,6,22,4,0,3,1,288
3,0,1,1,29.52,33.335,54,12.998,2011,8,10,1,2,0,2,1,17
4,0,1,1,26.24,31.06,47,8.9981,2012,10,4,22,3,0,2,1,232
4,0,1,2,15.58,19.695,94,7.0015,2012,12,10,4,0,0,1,2,12
3,1,0,1,30.34,34.85,66,11.0014,2012,9,3,18,0,0,3,1,482
3,0,1,2,32.8,37.12,52,12.998,2012,8,7,13,1,0,3,1,253
1,0,1,2,23.78,27.275,60,23.9994,2012,3,15,20,3,0,2,1,330
1,0,1,1,11.48,12.88,61,22.0028,2012,3,7,4,2,0,1,1,3
1,0,1,1,4.1,6.82,54,6.0032,2011,1,14,5,4,0,0,1,8
1,0,1,2,18.04,21.97,94,8.9981,2012,3,1,7,3,0,1,2,304
3,0,0,2,25.42,30.305,69,8.9981,2012,8,19,7,6,1,2,1,41
2,0,0,1,27.88,31.82,79,8.9981,2011,6,19,21,6,1,2,2,167
4,0,0,1,24.6,29.545,73,12.998,2012,10,6,9,5,1,2,2,395
1,0,1,1,8.2,11.365,47,7.0015,2011,2,3,23,3,0,0,1,38
3,0,1,1,34.44,36.365,32,12.998,2012,7,2,12,0,0,3,0,257
4,0,1,2,14.76,17.425,57,11.0014,2012,11,1,7,3,0,1,1,420
1,0,1,2,8.2,11.365,59,6.0032,2011,1,11,14,1,0,0,1,63
1,0,0,1,4.1,3.79,46,27.9993,2011,1,9,3,6,1,0,1,4
1,0,0,2,22.96,26.515,37,19.0012,2012,1,7,16,5,1,2,0,401
1,0,1,1,11.48,13.635,24,16.9979,2011,2,15,12,1,0,1,0,71
3,0,0,2,25.42,29.545,73,0.0,2012,8,19,23,6,1,2,2,46
1,0,1,1,10.66,11.365,70,23.9994,2011,3,1,1,1,0,1,1,3
3,0,1,1,27.06,30.305,83,15.0013,2012,8,3,6,4,0,2,2,163
1,0,0,1,9.84,12.12,81,8.9981,2012,2,4,9,5,1,0,2,157
1,0,0,1,9.84,10.605,52,22.0028,2012,2,19,6,6,1,0,1,5
1,0,1,1,22.14,25.76,37,30.0026,2012,3,7,15,2,0,2,0,209
1,0,1,1,13.12,16.665,81,7.0015,2012,1,12,9,3,0,1,2,230
3,0,1,1,27.06,29.545,89,0.0,2011,8,8,2,0,0,2,2,7
4,0,1,1,26.24,31.06,44,22.0028,2011,11,14,15,0,0,2,1,195
2,0,0,1,25.42,31.06,41,16.9979,2012,6,2,13,5,1,2,1,679
1,0,1,1,6.56,6.82,50,19.0012,2012,1,3,9,1,0,0,1,153
4,0,1,1,14.76,18.94,81,0.0,2011,11,1,22,1,0,1,2,96
2,0,0,1,12.3,16.665,61,0.0,2011,4,3,3,6,1,1,1,11
2,0,1,1,14.76,18.18,71,7.0015,2011,5,6,3,4,0,1,2,9
2,0,1,2,26.24,31.06,57,16.9979,2011,5,12,16,3,0,2,1,288
2,0,1,1,34.44,37.88,44,8.9981,2011,6,10,12,4,0,3,1,207
4,0,0,1,17.22,21.21,30,19.0012,2011,11,19,13,5,1,1,0,363
2,0,1,1,18.04,21.97,24,12.998,2012,4,9,4,0,0,1,0,5
4,0,1,1,12.3,15.15,75,11.0014,2012,12,14,21,4,0,1,2,172
1,0,1,3,13.12,15.91,93,11.0014,2011,3,9,22,2,0,1,2,21
2,0,1,3,24.6,27.275,88,8.9981,2012,6,1,23,4,0,2,2,73
1,0,1,2,17.22,21.21,77,15.0013,2011,2,18,7,4,0,1,2,116
3,0,0,1,30.34,34.85,70,8.9981,2012,7,1,1,6,1,3,1,93
1,0,1,3,21.32,25.0,72,19.9995,2012,3,13,3,1,0,2,2,2
2,0,1,1,21.32,25.0,32,30.0026,2011,4,6,17,2,0,2,0,356
2,0,1,1,27.88,31.82,44,12.998,2012,6,15,20,4,0,2,1,385
1,0,1,1,13.94,14.395,31,32.9975,2012,3,9,22,4,0,1,0,107
1,0,1,1,4.92,7.575,74,7.0015,2011,1,4,6,1,0,0,2,36
2,0,1,1,22.96,26.515,73,19.9995,2012,6,6,19,2,0,2,2,538
3,0,1,1,31.16,36.365,66,19.0012,2011,7,6,14,2,0,3,1,163
2,0,0,1,22.96,26.515,88,7.0015,2012,5,5,4,5,1,2,2,9
4,0,1,2,18.04,21.97,72,15.0013,2011,11,14,6,0,0,1,2,114
2,0,1,1,22.96,26.515,37,15.0013,2011,4,14,13,3,0,2,0,159
2,0,1,3,19.68,23.485,82,7.0015,2012,5,9,22,2,0,1,2,67
4,0,1,3,18.04,21.97,100,15.0013,2012,12,10,12,0,0,1,2,173
1,0,1,2,25.42,31.06,41,43.0006,2012,3,8,16,3,0,2,1,342
1,0,1,2,13.12,15.15,57,19.9995,2011,3,11,11,4,0,1,1,81
4,0,1,3,16.4,20.455,82,0.0,2011,10,3,20,0,0,1,2,204
3,0,1,1,29.52,33.335,54,0.0,2011,8,16,21,1,0,2,1,215
4,0,1,1,13.94,16.665,49,0.0,2012,12,18,22,1,0,1,1,132
2,0,0,2,14.76,17.425,81,8.9981,2011,4,9,12,5,1,1,2,202
1,0,0,3,9.02,11.365,93,11.0014,2012,2,11,5,5,1,0,2,2
4,0,1,1,17.22,21.21,67,11.0014,2012,10,16,6,1,0,1,1,172
2,0,0,2,28.7,32.575,65,6.0032,2011,6,19,1,6,1,2,1,76
3,0,1,3,31.16,34.85,55,32.9975,2012,7,3,20,1,0,3,1,376
2,0,1,1,13.94,17.425,76,7.0015,2011,4,14,6,3,0,1,2,70
3,0,0,2,25.42,28.03,88,0.0,2011,9,10,23,5,1,2,2,139
4,0,1,2,12.3,14.395,61,15.0013,2012,11,15,8,3,0,1,1,646
4,0,1,1,21.32,25.0,48,12.998,2011,11,3,16,3,0,2,1,267
2,0,0,1,23.78,27.275,23,11.0014,2012,4,8,13,6,1,2,0,483
1,0,1,1,12.3,13.635,52,31.0009,2011,1,19,23,2,0,1,1,28
2,0,1,1,22.14,25.76,73,19.0012,2012,6,6,20,2,0,2,2,408
3,0,1,1,31.16,33.335,33,19.9995,2011,7,14,15,3,0,3,0,180
3,0,0,1,24.6,29.545,73,16.9979,2012,9,15,3,5,1,2,2,37
2,0,1,1,18.86,22.725,41,30.0026,2012,4,12,12,3,0,1,1,259
4,0,1,1,17.22,21.21,71,7.0015,2011,11,3,20,3,0,1,2,209
3,0,1,1,35.26,37.88,36,11.0014,2011,8,1,10,0,0,3,0,97
3,0,1,1,27.06,31.06,69,0.0,2011,7,5,5,1,0,2,1,20
1,0,1,2,8.2,12.88,44,0.0,2011,2,4,0,4,0,0,1,13
2,0,0,1,17.22,21.21,41,16.9979,2011,4,3,11,6,1,1,1,243
2,0,0,1,29.52,33.335,51,6.0032,2011,6,5,16,6,1,2,1,398
2,0,0,1,20.5,24.24,68,7.0015,2012,6,3,7,6,1,2,1,35
4,0,1,2,16.4,20.455,87,8.9981,2012,12,4,4,1,0,1,2,7
4,0,1,2,15.58,19.695,46,19.9995,2011,12,16,7,4,0,1,1,231
2,0,1,2,27.88,31.82,61,32.9975,2011,5,3,12,1,0,2,1,217
2,0,0,1,13.94,16.665,76,11.0014,2012,4,14,6,5,1,1,2,21
1,0,1,1,8.2,9.85,47,12.998,2011,2,16,5,2,0,0,1,5
1,0,0,1,21.32,25.0,77,8.9981,2012,3,18,20,6,1,2,2,198
4,1,0,1,13.12,15.15,57,22.0028,2011,11,11,1,4,0,1,1,19
3,0,0,1,31.98,38.635,70,8.9981,2012,7,8,6,6,1,3,1,21
2,0,1,1,11.48,13.635,56,12.998,2012,4,11,5,2,0,1,1,27
2,0,1,1,22.14,25.76,28,47.9988,2012,4,9,12,0,0,2,0,280
4,0,1,1,18.04,21.97,88,16.9979,2012,10,18,7,3,0,1,2,508
1,0,1,2,13.12,15.15,76,16.9979,2011,3,9,12,2,0,1,2,98
2,0,1,2,23.78,27.275,73,8.9981,2012,6,18,13,0,0,2,2,225
3,0,0,1,38.54,43.94,38,16.9979,2012,7,8,13,6,1,3,0,337
1,0,1,1,9.02,9.85,37,22.0028,2011,2,3,15,3,0,0,0,60
2,0,1,2,17.22,21.21,82,19.0012,2011,4,12,19,1,0,1,2,130
2,0,0,2,25.42,29.545,73,22.0028,2012,5,5,19,5,1,2,2,405
3,0,1,1,20.5,24.24,72,7.0015,2012,9,11,7,1,0,2,2,596
3,0,0,1,30.34,34.85,66,11.0014,2011,7,3,10,6,1,3,1,264
3,0,1,3,27.06,29.545,89,26.0027,2012,7,9,4,0,0,2,2,2
3,0,1,1,30.34,33.335,51,19.0012,2011,9,13,13,1,0,3,1,184
2,0,1,3,19.68,23.485,47,15.0013,2012,4,18,10,2,0,1,1,147
1,0,1,2,9.84,12.88,85,7.0015,2011,3,9,6,2,0,0,2,49
2,0,0,2,14.76,17.425,71,8.9981,2012,4,1,7,6,1,1,2,84
